fighter_a,fighter_b,event_date,target,elo_diff,elo_momentum_diff,height_diff,reach_diff,age_diff,slpm_diff,str_acc_diff,str_def_diff,td_avg_diff,td_acc_diff,td_def_diff,sub_avg_diff,days_since_last_diff,fight_rate_diff,opp_quality_diff,finish_rate_diff,ko_rate_diff,sub_rate_diff,win_streak_diff,kd_diff,same_stance,stance_?_vs_?,wc_Bantamweight,wc_Catch Weight,wc_Featherweight,wc_Flyweight,wc_Heavyweight,wc_Light Heavyweight,wc_Lightweight,wc_Middleweight,wc_Open Weight,wc_Super Heavyweight,wc_Welterweight,wc_Women's Bantamweight,wc_Women's Featherweight,wc_Women's Flyweight,wc_Women's Strawweight
Wanderlei Silva,Keith Jardine,"May 24, 2008",0.0,-47.342669200795854,0.3551164114255698,0,0,0,0,0,0,0,0,0,0,-98,-2.3297639766462908,-13.340760490002594,1.0,1.0,0.0,-1,-20.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Goran Reljic,Wilson Gouveia,"May 24, 2008",0.0,13.352173976817085,15.522816583943495,0,0,0,0,0,0,0,0,0,0,-126,-2.6089285714285717,-6.362622788676845,-1.0,0.0,-1.0,0,-11.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Lyoto Machida,Tito Ortiz,"May 24, 2008",1.0,0.6994656724227752,1.8610242666022714,0,0,0,0,0,0,0,0,0,0,-175,1.248540094003703,9.561374701455406,-0.6,-0.5,-0.1,0,10.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Thiago Silva,Antonio Mendes,"May 24, 2008",1.0,12.616870438542946,12.616870438542946,0,0,0,0,0,0,0,0,0,0,189,3.0103021978021975,-10.805188831848682,1.0,1.0,0.0,0,1.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Shane Carwin,Christian Wellisch,"May 24, 2008",0.0,13.795120634631985,13.795120634631985,0,0,0,0,0,0,0,0,0,0,-245,-1.7201726844583987,-0.038423925938332104,-1.0,0.0,-1.0,-1,-10.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Rameau Thierry Sokoudjou,Kazuhiro Nakamura,"May 24, 2008",0.0,-0.734605499847703,0.0,0,0,0,0,0,0,0,0,0,0,-98,0.9938775510204081,-15.964677050187674,1.0,0.0,1.0,0,-10.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Rich Clementi,Terry Etim,"May 24, 2008",0.0,47.596593394228194,18.46730836507868,0,0,0,0,0,0,0,0,0,0,-224,-0.49361472457293853,10.481461575959202,0.75,0.0,0.75,2,-1.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Yoshiyuki Yoshida,War Machine,"May 24, 2008",0.0,-16.0,0.0,0,0,0,0,0,0,0,0,0,0,-168,-2.174107142857143,0.0,-1.0,-1.0,0.0,-1,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Dong Hyun Kim,Jason Tan,"May 24, 2008",0.0,17.189142811084594,0.0,0,0,0,0,0,0,0,0,0,0,-343,-1.064868804664723,25.869610183931627,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Rousimar Palhares,Ivan Salaverry,"May 24, 2008",1.0,8.203414479454295,53.38394091485975,0,0,0,0,0,0,0,0,0,0,-364,-0.993427017225748,13.90226301850089,-0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Thiago Alves,Matt Hughes,"June 07, 2008",0.0,-76.5658865617911,-25.945424908638415,0,0,0,0,0,0,0,0,0,0,-95,1.1781985209687034,5.104287964112473,0.08333333333333337,0.5,-0.4166666666666667,-1,-10.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Michael Bisping,Jason Day,"June 07, 2008",1.0,16.105317028257787,14.051248121762228,0,0,0,0,0,0,0,0,0,0,0,-0.9306722689075633,60.433762806235336,0.3333333333333333,0.3333333333333333,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Mike Swick,Marcus Davis,"June 07, 2008",1.0,19.352978498572384,-3.9147585957096,0,0,0,0,0,0,0,0,0,0,-4,-0.4919191919191923,-5.856220955814706,-0.5,-0.16666666666666663,-0.3333333333333333,0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Thales Leites,Nate Marquardt,"June 07, 2008",1.0,-3.464722355258573,-5.350072253559347,0,0,0,0,0,0,0,0,0,0,161,0.4299486768998966,-14.657899435405398,0.33333333333333337,-0.3333333333333333,0.6666666666666667,0,10.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Fabricio Werdum,Brandon Vera,"June 07, 2008",1.0,106.07100726105955,41.981579001418595,0,0,0,0,0,0,0,0,0,0,-91,-0.09856615517164524,13.430105887322952,0.5,0.5,0.0,2,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Matt Wiman,Thiago Tavares,"June 07, 2008",0.0,-2.3464386823582117,-34.95072360770632,0,0,0,0,0,0,0,0,0,0,0,-1.4365917101766157,2.7588969431419628,0.6666666666666667,0.6666666666666666,0.0,-2,-10.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Kevin Burns,Roan Carneiro,"June 07, 2008",1.0,16.35400071037293,16.35400071037293,0,0,0,0,0,0,0,0,0,0,-161,-2.554195804195804,-3.494772498096836,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Luiz Cane,Jason Lambert,"June 07, 2008",1.0,-18.53469300173083,-13.81852279439886,0,0,0,0,0,0,0,0,0,0,21,-0.3845141593851982,-75.27245513952926,-1.0,-1.0,0.0,-1,30.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Paul Taylor,Jess Liaudin,"June 07, 2008",1.0,31.999993430479435,31.999993430479435,0,0,0,0,0,0,0,0,0,0,0,0.0,10.779009024899324,1.0,0.0,1.0,0,10.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Antoni Hardonk,Eddie Sanchez,"June 07, 2008",0.0,-4.431410718780626,-36.431410718780626,0,0,0,0,0,0,0,0,0,0,-21,0.23161524285119794,-1.5053967746835042,-0.5,-0.5,0.0,-1,-12.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Martin Kampmann,Jorge Rivera,"June 07, 2008",1.0,101.68260474425347,53.178455907015405,0,0,0,0,0,0,0,0,0,0,322,-0.04256993006992982,0.22851907299877894,-0.33333333333333337,-0.5,0.16666666666666663,3,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Kendall Grove,Evan Tanner,"June 21, 2008",1.0,18.15586629731456,-8.547599082336546,0,0,0,0,0,0,0,0,0,0,42,0.815653530999707,-12.90967222637505,0.0,-0.25,0.25,0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Amir Sadollah,CB Dollaway,"June 21, 2008",1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Diego Sanchez,Luigi Fioravanti,"June 21, 2008",1.0,-18.283572619694723,-28.933435084831217,0,0,0,0,0,0,0,0,0,0,0,0.09640543660422107,1.0389320664473871,0.30000000000000004,0.55,-0.25,-2,20.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Spencer Fisher,Jeremy Stephens,"June 21, 2008",0.0,10.811910821480296,-1.8720068230254583,0,0,0,0,0,0,0,0,0,0,67,0.15028390388413415,14.315244343992163,1.0,0.75,0.25,0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Matthew Riddle,Dante Rivera,"June 21, 2008",1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Dustin Hazelett,Joshua Burkman,"June 21, 2008",0.0,44.30135049744172,-4.250949125847455,0,0,0,0,0,0,0,0,0,0,-38,-0.10135936291163494,9.335793537098198,-0.5,-0.5,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Drew McFedries,Marvin Eastman,"June 21, 2008",0.0,29.820758867782388,31.648460204661433,0,0,0,0,0,0,0,0,0,0,10,1.7214703392443669,-4.462525013544564,0.5,0.5,0.0,1,-10.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Matt Brown,Matt Arroyo,"June 21, 2008",1.0,-16.0,0.0,0,0,0,0,0,0,0,0,0,0,-196,-1.8635204081632653,0.0,-1.0,0.0,-1.0,-1,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Dean Lister,Jeremy Horn,"June 21, 2008",1.0,-69.66102226735848,-25.551230376578133,0,0,0,0,0,0,0,0,0,0,35,0.8437185443283004,-32.88872701098899,-0.8571428571428571,-0.2857142857142857,-0.5714285714285714,0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Rob Kimmons,Rob Yundt,"June 21, 2008",1.0,15.329845724365441,0.0,0,0,0,0,0,0,0,0,0,0,-140,-2.6089285714285717,-14.56073392833514,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Forrest Griffin,Quinton Jackson,"July 05, 2008",0.0,3.5273818289363135,-69.91292539985693,0,0,0,0,0,0,0,0,0,0,-14,0.3546440565671336,18.90998748371544,-0.16666666666666663,-0.3333333333333333,0.16666666666666666,-3,-1.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Patrick Cote,Ricardo Almeida,"July 05, 2008",0.0,-39.990703625155675,7.201771497765776,0,0,0,0,0,0,0,0,0,0,10,1.3332407718063943,0.33763357685461415,0.0,0.3333333333333333,-0.3333333333333333,-1,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Joe Stevenson,Gleison Tibau,"July 05, 2008",1.0,-36.01689843062513,-65.21490788618075,0,0,0,0,0,0,0,0,0,0,14,-0.4416298893658177,8.401495874724105,0.3333333333333333,0.0,0.3333333333333333,-2,10.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Josh Koscheck,Chris Lytle,"July 05, 2008",0.0,92.79119525831243,57.17760059523107,0,0,0,0,0,0,0,0,0,0,-28,1.6458855585087264,-13.182678721395405,0.0714285714285714,0.0357142857142857,0.0357142857142857,3,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Justin Buchholz,Corey Hill,"July 05, 2008",1.0,-30.56810625294065,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,31.11431302455412,-1.0,-1.0,0.0,-1,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Gabriel Gonzaga,Justin McCully,"July 05, 2008",1.0,16.014676665565048,16.720299257433,0,0,0,0,0,0,0,0,0,0,-289,1.4859587736131046,-12.69244947615789,1.0,1.0,0.0,0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Cole Miller,Jorge Gurgel,"July 05, 2008",1.0,0.1984568221535028,2.4304327821892002,0,0,0,0,0,0,0,0,0,0,38,0.4242160278745648,7.2080490572475355,0.5,0.5,0.0,0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Melvin Guillard,Dennis Siver,"July 05, 2008",0.0,-16.928415829586356,0.5040148759926524,0,0,0,0,0,0,0,0,0,0,25,-0.2323814417853476,-6.850183870583351,0.5,0.6666666666666666,-0.16666666666666669,-1,-20.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Tyson Griffin,Marcus Aurelio,"July 05, 2008",0.0,-60.3054989067266,-61.04180570024869,0,0,0,0,0,0,0,0,0,0,60,-0.6732718894009215,-9.997320854314921,-0.5,-0.5,0.0,0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Cain Velasquez,Jake O'Brien,"July 19, 2008",1.0,-15.35564317389094,16.64435682610906,0,0,0,0,0,0,0,0,0,0,-49,1.918803418803419,3.8605076632413784,-1.0,-1.0,0.0,-1,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anderson Silva,James Irvin,"July 19, 2008",1.0,87.77679796314942,-20.444873626680874,0,0,0,0,0,0,0,0,0,0,32,0.8850620567375884,-26.081670261273985,0.0,-0.5,0.5,0,10.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Brandon Vera,Reese Andy,"July 19, 2008",0.0,-85.27067837255868,-39.44330907260269,0,0,0,0,0,0,0,0,0,0,42,2.148529411764706,1.6676928708902778,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Frankie Edgar,Hermes Franca,"July 19, 2008",1.0,24.594859771598294,28.41284796978198,0,0,0,0,0,0,0,0,0,0,-270,1.2179979236794918,-22.404970494936833,-0.3333333333333333,-0.3333333333333333,0.0,1,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Kevin Burns,Anthony Johnson,"July 19, 2008",1.0,-1.2602698644259362,-16.507696028607825,0,0,0,0,0,0,0,0,0,0,-66,1.2810173697270475,-15.374866753399147,0.0,-0.5,0.5,-1,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Shannon Gugerty,Dale Hartt,"July 19, 2008",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Tim Credeur,Cale Yarbrough,"July 19, 2008",1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Rory Markham,Brodie Farber,"July 19, 2008",1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,10.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Nate Loughran,Johnny Rees,"July 19, 2008",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Brad Blackburn,James Giboo,"July 19, 2008",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,-40.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
CB Dollaway,Jesse Taylor,"July 19, 2008",1.0,-16.0,0.0,0,0,0,0,0,0,0,0,0,0,28,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Georges St-Pierre,Jon Fitch,"August 09, 2008",0.0,-40.60357706752802,-22.466253922379792,0,0,0,0,0,0,0,0,0,0,-49,-0.15376872675509912,41.083623550214725,-0.19999999999999996,0.2,-0.4,0,-30.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
